Time,NumberObject,TypeObject,Positions
2022-06-30 20:41:42.221702,1,license_plate,"[(1675.0, 588.0, 1806.0, 630.0)]"
2022-06-30 20:41:43.162431,1,license_plate,"[(1662.0, 588.0, 1800.0, 631.0)]"
2022-06-30 20:41:44.076989,1,license_plate,"[(1663.0, 588.0, 1800.0, 631.0)]"
2022-06-30 20:41:44.847923,1,license_plate,"[(1659.0, 586.0, 1799.0, 631.0)]"
2022-06-30 20:41:45.597477,1,license_plate,"[(1655.0, 586.0, 1796.0, 633.0)]"
2022-06-30 20:41:46.330352,1,license_plate,"[(1658.0, 588.0, 1792.0, 632.0)]"
2022-06-30 20:41:47.065386,1,license_plate,"[(1650.0, 589.0, 1789.0, 635.0)]"
2022-06-30 20:41:47.820399,1,license_plate,"[(1644.0, 589.0, 1788.0, 638.0)]"
2022-06-30 20:41:48.554770,1,license_plate,"[(1643.0, 589.0, 1788.0, 638.0)]"
2022-06-30 20:41:49.346200,1,license_plate,"[(1640.0, 591.0, 1783.0, 638.0)]"
2022-06-30 20:41:50.088173,1,license_plate,"[(1635.0, 595.0, 1782.0, 638.0)]"
2022-06-30 20:41:50.882332,1,license_plate,"[(1634.0, 594.0, 1779.0, 641.0)]"
2022-06-30 20:41:51.596425,1,license_plate,"[(1641.0, 596.0, 1776.0, 640.0)]"
2022-06-30 20:41:52.568380,1,license_plate,"[(1634.0, 595.0, 1777.0, 642.0)]"
2022-06-30 20:41:53.575149,1,license_plate,"[(1634.0, 595.0, 1777.0, 642.0)]"
2022-06-30 20:41:54.550148,1,license_plate,"[(1622.0, 604.0, 1763.0, 645.0)]"
2022-06-30 20:41:55.455427,1,license_plate,"[(1624.0, 603.0, 1763.0, 646.0)]"
2022-06-30 20:41:56.236847,1,license_plate,"[(1617.0, 602.0, 1761.0, 648.0)]"
2022-06-30 20:41:56.913189,1,license_plate,"[(1618.0, 604.0, 1758.0, 649.0)]"
2022-06-30 20:41:57.650263,1,license_plate,"[(1618.0, 604.0, 1757.0, 651.0)]"
2022-06-30 20:41:58.389282,1,license_plate,"[(1618.0, 604.0, 1757.0, 651.0)]"
2022-06-30 20:41:59.091938,1,license_plate,"[(1609.0, 605.0, 1758.0, 652.0)]"
2022-06-30 20:41:59.865132,1,license_plate,"[(1607.0, 604.0, 1754.0, 653.0)]"
2022-06-30 20:42:00.626995,1,license_plate,"[(1601.0, 607.0, 1748.0, 655.0)]"
2022-06-30 20:42:01.362028,1,license_plate,"[(1603.0, 607.0, 1744.0, 655.0)]"
2022-06-30 20:42:02.086962,1,license_plate,"[(1600.0, 609.0, 1741.0, 656.0)]"
2022-06-30 20:42:02.835963,1,license_plate,"[(1600.0, 609.0, 1741.0, 656.0)]"
2022-06-30 20:42:03.559541,1,license_plate,"[(1593.0, 611.0, 1739.0, 659.0)]"
2022-06-30 20:42:04.289587,1,license_plate,"[(1577.0, 610.0, 1735.0, 662.0)]"
2022-06-30 20:42:05.007455,1,license_plate,"[(1578.0, 614.0, 1731.0, 664.0)]"
2022-06-30 20:42:05.714349,1,license_plate,"[(1570.0, 614.0, 1727.0, 667.0)]"
2022-06-30 20:42:06.427444,1,license_plate,"[(1572.0, 621.0, 1721.0, 671.0)]"
2022-06-30 20:42:07.148257,1,license_plate,"[(1572.0, 621.0, 1721.0, 671.0)]"
2022-06-30 20:42:08.006478,1,license_plate,"[(1578.0, 623.0, 1722.0, 671.0)]"
2022-06-30 20:42:08.957480,1,license_plate,"[(1569.0, 624.0, 1720.0, 674.0)]"
2022-06-30 20:42:09.793246,1,license_plate,"[(1564.0, 628.0, 1715.0, 676.0)]"
2022-06-30 20:42:10.659443,1,license_plate,"[(1561.0, 630.0, 1710.0, 678.0)]"
2022-06-30 20:42:11.454256,1,license_plate,"[(1555.0, 632.0, 1705.0, 679.0)]"
2022-06-30 20:42:12.209942,1,license_plate,"[(1555.0, 632.0, 1705.0, 679.0)]"
2022-06-30 20:42:12.952950,1,license_plate,"[(1538.0, 631.0, 1701.0, 683.0)]"
2022-06-30 20:42:13.717966,1,license_plate,"[(1535.0, 634.0, 1696.0, 685.0)]"
2022-06-30 20:42:14.440035,1,license_plate,"[(1533.0, 636.0, 1694.0, 686.0)]"
2022-06-30 20:42:15.150290,1,license_plate,"[(1530.0, 641.0, 1689.0, 691.0)]"
2022-06-30 20:42:15.902320,1,license_plate,"[(1527.0, 641.0, 1684.0, 694.0)]"
2022-06-30 20:42:16.643852,1,license_plate,"[(1527.0, 641.0, 1683.0, 694.0)]"
2022-06-30 20:42:17.367503,1,license_plate,"[(1525.0, 644.0, 1680.0, 693.0)]"
2022-06-30 20:42:18.106036,1,license_plate,"[(1521.0, 646.0, 1680.0, 696.0)]"
